Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
2.206896551724138,8.275862517241379,0.0,3.1795756112352564,2.489046452660813,4.490725978793853
2.206896551724138,8.275862517241379,0.1111111111111111,3.1802234468291357,2.489352021112654,4.491235992186766
2.206896551724138,8.275862517241379,0.2222222222222222,3.1808681200540025,2.4896570176137307,4.4917443829030805
2.206896551724138,8.275862517241379,0.3333333333333333,3.1815096550714896,2.4899614439277094,4.4922511598065755
2.206896551724138,8.275862517241379,0.4444444444444444,3.182148075805116,2.4902653018110508,4.492756331694013
2.206896551724138,8.275862517241379,0.5555555555555556,3.18278340594295,2.490568593013051,4.493259907295756
2.206896551724138,8.275862517241379,0.6666666666666666,3.1834156689402335,2.4908713192758825,4.493761895276397
2.206896551724138,8.275862517241379,0.7777777777777777,3.1840448880219814,2.4911734823346166,4.494262304235346
2.206896551724138,8.275862517241379,0.8888888888888888,3.184671086185556,2.4914750839172712,4.494761142707448
2.206896551724138,8.275862517241379,1.0,3.185294286203212,2.4917761257448423,4.495258419163572
2.206896551724138,8.793103862068964,0.0,3.1795756112352564,2.4798971935397094,4.491493882467391
2.206896551724138,8.793103862068964,0.1111111111111111,3.1801917218169344,2.4802002522342117,4.491977740697949
2.206896551724138,8.793103862068964,0.2222222222222222,3.180804957516381,2.480502753386457,4.492460127994469
2.206896551724138,8.793103862068964,0.3333333333333333,3.181415339399801,2.4808046987067924,4.492941052066864
2.206896551724138,8.793103862068964,0.4444444444444444,3.182022888333582,2.481106089898478,4.4934205205688285
2.206896551724138,8.793103862068964,0.5555555555555556,3.1826276249864605,2.48140692865773,4.493898541098357
2.206896551724138,8.793103862068964,0.6666666666666666,3.183229569831649,2.4817072166737555,4.494375121198238
2.206896551724138,8.793103862068964,0.7777777777777777,3.183828743148954,2.482006955628787,4.494850268356547
2.206896551724138,8.793103862068964,0.8888888888888888,3.1844251650268665,2.4823061471981225,4.495323990007146
2.206896551724138,8.793103862068964,1.0,3.18501885536463,2.482604793050154,4.495796293530159
2.206896551724138,9.310345206896551,0.0,3.1795756112352564,2.4714998089623705,4.492191124860008
2.206896551724138,9.310345206896551,0.1111111111111111,3.18016295753628,2.4717998397492416,4.492651360648677
2.206896551724138,9.310345206896551,0.2222222222222222,3.180747679047162,2.4720993289102995,4.493110257048539
2.206896551724138,9.310345206896551,0.3333333333333333,3.1813297942435086,2.4723982780908673,4.49356782080594
2.206896551724138,9.310345206896551,0.4444444444444444,3.181909321432056,2.4726966889294273,4.49402405861975
2.206896551724138,9.310345206896551,0.5555555555555556,3.1824862787524366,2.472994563057663,4.494478977141779
2.206896551724138,9.310345206896551,0.6666666666666666,3.1830606841789266,2.4732919021004927,4.494932582977189
2.206896551724138,9.310345206896551,0.7777777777777777,3.1836325555221814,2.473588707676105,4.495384882684902
2.206896551724138,9.310345206896551,0.8888888888888888,3.184201910430939,2.473884981395994,4.495835882778
2.206896551724138,9.310345206896551,1.0,3.1847687663937276,2.4741807248649987,4.496285589724128
2.206896551724138,9.827586551724137,0.0,3.1795756112352564,2.46376514936577,4.492827020816667
2.206896551724138,9.827586551724137,0.1111111111111111,3.1801367581726545,2.4640617652783527,4.493265818106123
2.206896551724138,9.827586551724137,0.2222222222222222,3.1806954992162217,2.4643578563674597,4.493703390765469
2.206896551724138,9.827586551724137,0.3333333333333333,3.1812518506573593,2.4646534242067135,4.4941397447304245
2.206896551724138,9.827586551724137,0.4444444444444444,3.1818058286438125,2.4649484703632285,4.494574885896363
2.206896551724138,9.827586551724137,0.5555555555555556,3.1823574491811226,2.465242996397634,4.4950088201186436
2.206896551724138,9.827586551724137,0.6666666666666666,3.1829067281340713,2.465537003864117,4.495441553212964
2.206896551724138,9.827586551724137,0.7777777777777777,3.1834536812281056,2.46583049431045,4.495873090955676
2.206896551724138,9.827586551724137,0.8888888888888888,3.183998324050754,2.4661234692780276,4.496303439084142
2.206896551724138,9.827586551724137,1.0,3.1845406720530254,2.4664159303019044,4.496732603297046
2.206896551724138,10.344827896551724,0.0,3.1795756112352564,2.4566176536738205,4.493409318167001
2.206896551724138,10.344827896551724,0.1111111111111111,3.1801127954287547,2.4569105706516696,4.493828573046908
2.206896551724138,10.344827896551724,0.2222222222222222,3.180647766397863,2.457202980040952,4.494246703992869
2.206896551724138,10.344827896551724,0.3333333333333333,3.181180538579807,2.457494883340447,4.494663716253975
2.206896551724138,10.344827896551724,0.4444444444444444,3.181711126288851,2.4577862820427727,4.495079615044803
2.206896551724138,10.344827896551724,0.5555555555555556,3.182239543717512,2.4580771776344412,4.495494405545721
2.206896551724138,10.344827896551724,0.6666666666666666,3.1827658049377505,2.4583675715958675,4.495908092903152
2.206896551724138,10.344827896551724,0.7777777777777777,3.1832899239021617,2.4586574654014153,4.496320682229866
2.206896551724138,10.344827896551724,0.8888888888888888,3.1838119144451498,2.458946860519428,4.496732178605252
2.206896551724138,10.344827896551724,1.0,3.184331790284083,2.4592357584122513,4.497142587075589
2.206896551724138,10.86206924137931,0.0,3.1795756112352564,2.449992848196258,4.493944513756055
2.206896551724138,10.86206924137931,0.1111111111111111,3.180090794722224,2.450281863120917,4.494345882694858
